CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment
15234,277,1,197.0,1,1,1,111,2,Lost
15235,218,12,2247.51,1,5,5,155,2,Lost
15236,299,1,321.05,1,1,2,112,2,Lost
15237,2,4,1412.32,5,4,4,544,0,At Risk
15238,29,3,1071.99,4,3,4,434,0,At Risk
15239,10,2,780.59,5,3,3,533,0,At Risk
15240,45,5,1706.57,3,4,4,344,0,At Risk
15241,67,8,1756.44,3,5,4,354,0,At Risk
15243,74,1,316.68,2,1,2,212,0,At Risk
15244,65,2,631.57,3,3,3,333,0,At Risk
15245,134,3,2515.84,2,3,5,235,0,At Risk
15246,238,2,514.15,1,3,3,133,2,Lost
15247,122,1,356.0,2,1,2,212,0,At Risk
15249,32,13,6688.46,4,5,5,455,3,Promising
15251,9,11,10484.99,5,5,5,555,0,At Risk
15252,36,2,740.78,3,3,3,333,0,At Risk
15253,16,5,918.2,4,4,3,443,0,At Risk
15254,127,1,300.36,2,1,2,212,0,At Risk
15255,67,1,890.85,3,1,3,313,0,At Risk
15256,149,1,98.45,2,1,1,211,2,Lost
15257,283,1,317.15,1,1,2,112,2,Lost
15258,169,2,623.16,2,3,3,233,2,Lost
15260,100,7,1810.77,2,5,4,254,0,At Risk
15261,135,1,254.82,2,1,2,212,0,At Risk
15262,324,1,178.95000000000002,1,1,1,111,2,Lost
15263,107,1,156.51,2,1,1,211,0,At Risk
15264,64,1,393.74,3,1,2,312,0,At Risk
15265,151,2,1506.12,2,3,4,234,2,Lost
15266,338,1,119.3,1,1,1,111,2,Lost
15267,22,5,1717.36,4,4,4,444,0,At Risk
15269,24,1,408.8,4,1,2,412,0,At Risk
15270,16,7,2379.49,4,5,5,455,0,At Risk
15271,7,15,2507.07,5,5,5,555,3,Promising
15272,57,2,721.94,3,3,3,333,0,At Risk
15274,4,2,716.57,5,3,3,533,0,At Risk
15275,38,1,615.14,3,1,3,313,0,At Risk
15276,66,1,135.31,3,1,1,311,0,At Risk
15277,47,1,255.9,3,1,2,312,0,At Risk
15279,355,1,290.51,1,1,2,112,2,Lost
15280,172,1,113.12,2,1,1,211,2,Lost
15281,59,9,2332.15,3,5,5,355,0,At Risk
15286,50,1,240.55,3,1,1,311,0,At Risk
15287,22,2,486.69,4,3,2,432,0,At Risk
15288,43,5,2306.52,3,4,5,345,0,At Risk
15289,29,3,939.78,4,3,3,433,0,At Risk
15290,5,18,7943.22,5,5,5,555,3,Promising
15291,26,15,4668.3,4,5,5,455,3,Promising
15292,201,1,180.94,1,1,1,111,2,Lost
15296,51,6,3672.86,3,5,5,355,0,At Risk
15297,10,3,641.94,5,3,3,533,0,At Risk
15298,2,12,4799.9,5,5,5,555,0,At Risk
15299,67,7,4507.01,3,5,5,355,0,At Risk
15300,64,1,496.44,3,1,3,313,0,At Risk
15301,51,12,5070.35,3,5,5,355,0,At Risk
15303,290,1,574.02,1,1,3,113,2,Lost
15304,61,8,694.4,3,5,3,353,0,At Risk
15306,64,3,1174.35,3,3,4,334,0,At Risk
15307,96,1,205.3,2,1,1,211,0,At Risk
15308,274,1,310.47,1,1,2,112,2,Lost
15311,1,91,60767.9,5,5,5,555,1,Champions
15312,75,4,924.85,2,4,3,243,0,At Risk
15313,110,1,52.0,2,1,1,211,0,At Risk
15314,199,1,327.97,1,1,2,112,2,Lost
15315,64,2,570.5,3,3,3,333,0,At Risk
15316,327,1,165.0,1,1,1,111,2,Lost
15318,4,1,312.62,5,1,2,512,0,At Risk
15319,284,1,204.5,1,1,1,111,2,Lost
15320,44,1,267.13,3,1,2,312,0,At Risk
15321,71,3,2748.31,3,3,5,335,0,At Risk
15322,86,1,679.68,2,1,3,213,0,At Risk
15325,104,1,162.29,2,1,1,211,0,At Risk
15326,334,1,311.71,1,1,2,112,2,Lost
15327,53,1,208.75,3,1,1,311,0,At Risk
15329,39,3,1049.7,3,3,4,334,0,At Risk
15330,32,2,714.9599999999999,4,3,3,433,0,At Risk
15332,366,4,1661.06,1,4,4,144,2,Lost
15333,208,1,1028.56,1,1,4,114,2,Lost
15334,157,3,351.67,2,3,2,232,2,Lost
15335,54,1,173.97,3,1,1,311,0,At Risk
15339,66,2,574.07,3,3,3,333,0,At Risk
15341,81,1,2020.52,2,1,4,214,0,At Risk
15342,130,1,406.09,2,1,2,212,0,At Risk
15343,87,1,364.5,2,1,2,212,0,At Risk
15344,1,3,563.94,5,3,3,533,0,At Risk
15345,46,1,393.54,3,1,2,312,0,At Risk
15346,333,1,252.42,1,1,2,112,2,Lost
15347,366,1,201.6,1,1,1,111,2,Lost
15348,72,1,158.04,3,1,1,311,0,At Risk
15349,158,2,473.81,2,3,2,232,2,Lost
15350,373,1,115.65,1,1,1,111,2,Lost
15351,12,7,1960.11,5,5,4,554,0,At Risk
15353,255,2,777.02,1,3,3,133,2,Lost
15355,29,2,277.05,4,3,2,432,0,At Risk
15356,31,10,2766.5,4,5,5,455,0,At Risk
15358,5,22,8347.2,5,5,5,555,3,Promising
15360,40,1,427.93,3,1,2,312,0,At Risk
15361,362,1,418.92,1,1,2,112,2,Lost
15363,373,1,326.0,1,1,2,112,2,Lost
15364,96,2,913.19,2,3,3,233,0,At Risk
15365,26,7,2314.32,4,5,5,455,0,At Risk
15366,75,2,602.51,2,3,3,233,0,At Risk
15367,57,4,1877.59,3,4,4,344,0,At Risk
15368,21,1,446.94000000000005,4,1,2,412,0,At Risk
15370,41,7,2386.05,3,5,5,355,0,At Risk
15372,137,1,2007.4,2,1,4,214,0,At Risk
15373,8,12,2415.91,5,5,5,555,0,At Risk
15374,129,1,168.0,2,1,1,211,0,At Risk
15376,40,3,1233.36,3,3,4,334,0,At Risk
15379,169,7,3703.29,2,5,5,255,2,Lost
15380,9,5,1690.26,5,4,4,544,0,At Risk
15381,214,2,596.85,1,3,3,133,2,Lost
15382,15,6,5955.71,4,5,5,455,0,At Risk
15384,170,2,642.41,2,3,3,233,2,Lost
15385,40,1,316.88,3,1,2,312,0,At Risk
15386,186,1,394.14,1,1,2,112,2,Lost
15388,270,1,140.54,1,1,1,111,2,Lost
15389,172,1,500.0,2,1,3,213,2,Lost
15392,5,4,1535.53,5,4,4,544,0,At Risk
15393,16,2,231.86,4,3,1,431,0,At Risk
15394,10,4,2183.54,5,4,5,545,0,At Risk
15395,326,1,107.45,1,1,1,111,2,Lost
15396,113,1,288.18,2,1,2,212,0,At Risk
15397,290,1,94.0,1,1,1,111,2,Lost
15398,16,2,1345.53,4,3,4,434,0,At Risk
15399,1,3,815.77,5,3,3,533,0,At Risk
15400,92,5,716.2,2,4,3,243,0,At Risk
15402,149,2,626.77,2,3,3,233,2,Lost
15405,189,1,349.1,1,1,2,112,2,Lost
15406,31,2,510.71,4,3,3,433,0,At Risk
15407,34,4,1056.44,3,4,4,344,0,At Risk
15408,264,1,267.18,1,1,2,112,2,Lost
15410,84,8,3450.84,2,5,5,255,0,At Risk
15411,26,4,1358.88,4,4,4,444,0,At Risk
15412,171,1,190.53,2,1,1,211,2,Lost
15414,10,3,774.9000000000001,5,3,3,533,0,At Risk
15415,313,1,572.8100000000001,1,1,3,113,2,Lost
15416,65,4,3984.32,3,4,5,345,0,At Risk
15417,85,1,508.8,2,1,3,213,0,At Risk
15419,25,1,135.86,4,1,1,411,0,At Risk
15421,59,4,950.36,3,4,4,344,0,At Risk
15422,323,2,97.7,1,3,1,131,2,Lost
15423,38,1,43.5,3,1,1,311,0,At Risk
15424,254,2,383.34,1,3,2,132,2,Lost
15426,19,5,1447.39,4,4,4,444,0,At Risk
15427,33,3,1483.14,4,3,4,434,0,At Risk
15428,15,1,93.78,4,1,1,411,0,At Risk
15429,27,2,397.35,4,3,2,432,0,At Risk
15432,23,1,171.19000000000003,4,1,1,411,0,At Risk
15433,214,2,533.3,1,3,3,133,2,Lost
15434,8,5,1041.48,5,4,4,544,0,At Risk
15435,22,1,149.29,4,1,1,411,0,At Risk
15436,12,3,1122.53,5,3,4,534,0,At Risk
15437,262,1,200.16,1,1,1,111,2,Lost
15438,131,1,156.57999999999998,2,1,1,211,0,At Risk
15440,55,3,383.68,3,3,2,332,0,At Risk
15442,249,1,594.0,1,1,3,113,2,Lost
15443,2,7,3236.91,5,5,5,555,0,At Risk
15444,9,2,1418.26,5,3,4,534,0,At Risk
15445,264,1,113.5,1,1,1,111,2,Lost
15447,331,1,155.17000000000002,1,1,1,111,2,Lost
15448,313,1,494.64,1,1,3,113,2,Lost
15449,26,3,974.52,4,3,4,434,0,At Risk
15450,30,1,429.84,4,1,2,412,0,At Risk
15452,30,3,538.73,4,3,3,433,0,At Risk
15453,2,7,1388.37,5,5,4,554,0,At Risk
15454,362,1,179.1,1,1,1,111,2,Lost
15456,283,3,447.22,1,3,2,132,2,Lost
15457,262,1,237.07,1,1,1,111,2,Lost
15458,25,1,161.64,4,1,1,411,0,At Risk
15460,354,1,216.76,1,1,1,111,2,Lost
15462,94,3,234.6,2,3,1,231,0,At Risk
15463,29,1,126.14,4,1,1,411,0,At Risk
15464,338,1,1048.85,1,1,4,114,2,Lost
15465,20,18,7354.62,4,5,5,455,3,Promising
15466,85,1,334.53,2,1,2,212,0,At Risk
15467,9,3,524.88,5,3,3,533,0,At Risk
15468,51,2,467.51,3,3,2,332,0,At Risk
15469,50,2,538.55,3,3,3,333,0,At Risk
15471,2,1,469.48,5,1,2,512,0,At Risk
15472,113,1,371.56,2,1,2,212,0,At Risk
15473,14,7,1771.2,4,5,4,454,0,At Risk
15475,77,1,454.11,2,1,2,212,0,At Risk
15478,40,2,1441.42,3,3,4,334,0,At Risk
15480,116,1,905.5,2,1,3,213,0,At Risk
15482,16,12,11054.96,4,5,5,455,3,Promising
15483,161,4,233.81,2,4,1,241,2,Lost
15484,1,4,3594.31,5,4,5,545,0,At Risk
15485,30,3,2575.0,4,3,5,435,0,At Risk
15488,93,1,91.32,2,1,1,211,0,At Risk
15489,23,3,1134.28,4,3,4,434,0,At Risk
15491,95,6,3100.09,2,5,5,255,0,At Risk
15492,28,2,659.46,4,3,3,433,0,At Risk
15493,33,5,2001.8,4,4,4,444,0,At Risk
15494,21,2,1299.23,4,3,4,434,0,At Risk
15497,18,2,1262.2,4,3,4,434,0,At Risk
15498,3,27,13316.4,5,5,5,555,3,Promising
15500,8,4,1131.56,5,4,4,544,0,At Risk
15502,16,12,10384.93,4,5,5,455,3,Promising
15503,363,1,147.09,1,1,1,111,2,Lost
15504,81,1,52.83,2,1,1,211,0,At Risk
15505,53,5,3610.96,3,4,5,345,0,At Risk
15506,23,3,979.26,4,3,4,434,0,At Risk
15507,172,1,492.36,2,1,3,213,2,Lost
15508,189,6,1000.27,1,5,4,154,2,Lost
15510,331,1,250.0,1,1,1,111,2,Lost
15511,12,5,909.23,5,4,3,543,0,At Risk
15512,156,2,121.0,2,3,1,231,2,Lost
15513,33,19,14758.22,4,5,5,455,3,Promising
15514,12,11,4139.46,5,5,5,555,0,At Risk
15516,45,3,62.43,3,3,1,331,0,At Risk
15517,233,1,267.03,1,1,2,112,2,Lost
15518,64,8,1942.45,3,5,4,354,0,At Risk
15520,2,1,343.5,5,1,2,512,0,At Risk
15521,40,8,3000.2,3,5,5,355,0,At Risk
15522,33,2,398.84,4,3,2,432,0,At Risk
15523,84,1,412.0100000000001,2,1,2,212,0,At Risk
15524,25,1,440.0,4,1,2,412,0,At Risk
15525,2,3,825.92,5,3,3,533,0,At Risk
15526,33,2,148.44,4,3,1,431,0,At Risk
15527,19,8,2429.78,4,5,5,455,0,At Risk
15528,254,1,229.33,1,1,1,111,2,Lost
15529,23,11,3995.23,4,5,5,455,0,At Risk
15530,22,4,1502.35,4,4,4,444,0,At Risk
15531,8,2,2007.44,5,3,4,534,0,At Risk
15532,25,4,1580.93,4,4,4,444,0,At Risk
15533,19,3,807.57,4,3,3,433,0,At Risk
15535,173,4,536.4,2,4,3,243,2,Lost
15537,163,1,110.92,2,1,1,211,2,Lost
15539,7,1,538.46,5,1,3,513,0,At Risk
15540,11,1,213.3,5,1,1,511,0,At Risk
15541,114,1,85.13000000000001,2,1,1,211,0,At Risk
15543,288,1,127.86,1,1,1,111,2,Lost
15544,9,9,3546.71,5,5,5,555,0,At Risk
15545,54,2,292.72,3,3,2,332,0,At Risk
15547,7,14,4954.84,5,5,5,555,3,Promising
15549,77,3,1693.26,2,3,4,234,0,At Risk
15550,4,4,575.63,5,4,3,543,0,At Risk
15551,37,1,436.06,3,1,2,312,0,At Risk
15552,217,1,90.12,1,1,1,111,2,Lost
15553,60,1,437.23,3,1,2,312,0,At Risk
15554,278,1,217.2,1,1,1,111,2,Lost
15555,12,16,4805.17,5,5,5,555,3,Promising
15556,24,1,279.77,4,1,2,412,0,At Risk
15557,29,1,473.65,4,1,2,412,0,At Risk
15561,12,4,800.5899999999999,5,4,3,543,0,At Risk
15562,352,1,134.55,1,1,1,111,2,Lost
15563,22,4,1400.44,4,4,4,444,0,At Risk
15565,50,2,173.16000000000005,3,3,1,331,0,At Risk
15567,19,1,186.01,4,1,1,411,0,At Risk
15568,3,3,758.29,5,3,3,533,0,At Risk
15569,104,5,1375.71,2,4,4,244,0,At Risk
15570,7,12,4165.52,5,5,5,555,0,At Risk
15571,12,4,650.4300000000001,5,4,3,543,0,At Risk
15572,5,7,2552.86,5,5,5,555,0,At Risk
15573,32,2,607.45,4,3,3,433,0,At Risk
15574,178,4,702.25,2,4,3,243,2,Lost
15576,38,1,940.67,3,1,3,313,0,At Risk
15577,151,3,258.88,2,3,2,232,2,Lost
15578,162,1,127.1,2,1,1,211,2,Lost
15579,69,2,348.6,3,3,2,332,0,At Risk
15581,121,13,3679.97,2,5,5,255,0,At Risk
15582,25,3,682.9100000000001,4,3,3,433,0,At Risk
15584,24,4,725.11,4,4,3,443,0,At Risk
15585,177,1,455.3,2,1,2,212,2,Lost
15587,50,4,913.68,3,4,3,343,0,At Risk
15589,256,3,478.53,1,3,2,132,2,Lost
15592,47,1,388.58,3,1,2,312,0,At Risk
15593,71,1,199.8,3,1,1,311,0,At Risk
15594,16,5,1771.78,4,4,4,444,0,At Risk
15596,101,5,1406.59,2,4,4,244,0,At Risk
15597,35,1,324.57,3,1,2,312,0,At Risk
15598,53,1,240.68,3,1,1,311,0,At Risk
15599,27,2,761.74,4,3,3,433,0,At Risk
15601,11,14,6776.56,5,5,5,555,3,Promising
15602,8,9,1297.87,5,5,4,554,0,At Risk
15603,79,1,48.48,2,1,1,211,0,At Risk
15604,52,1,216.39,3,1,1,311,0,At Risk
15605,36,5,1198.23,3,4,4,344,0,At Risk
15606,61,9,2920.16,3,5,5,355,0,At Risk
15607,337,1,104.76,1,1,1,111,2,Lost
15608,28,4,1093.68,4,4,4,444,0,At Risk
15609,184,1,298.48,1,1,2,112,2,Lost
15610,52,1,112.46,3,1,1,311,0,At Risk
15611,10,13,1591.45,5,5,4,554,0,At Risk
15612,36,2,195.15,3,3,1,331,0,At Risk
15615,10,23,10399.74,5,5,5,555,3,Promising
15618,33,4,776.851,4,4,3,443,0,At Risk
15619,11,1,336.4,5,1,2,512,0,At Risk
15620,57,3,1553.18,3,3,4,334,0,At Risk
15621,4,4,1293.03,5,4,4,544,0,At Risk
15622,43,9,3709.56,3,5,5,355,0,At Risk
15623,141,1,301.03000000000003,2,1,2,212,0,At Risk
15624,117,4,588.13,2,4,3,243,0,At Risk
15625,104,4,1534.26,2,4,4,244,0,At Risk
15626,75,2,675.8,2,3,3,233,0,At Risk
15628,5,9,2870.24,5,5,5,555,0,At Risk
15630,45,2,1186.35,3,3,4,334,0,At Risk
15632,16,8,3285.31,4,5,5,455,0,At Risk
15634,17,1,243.55,4,1,1,411,0,At Risk
15636,90,2,724.76,2,3,3,233,0,At Risk
15637,53,1,223.36,3,1,1,311,0,At Risk
15639,134,1,425.32,2,1,2,212,0,At Risk
15640,4,15,12515.66,5,5,5,555,3,Promising
15641,105,4,1887.2,2,4,4,244,0,At Risk
15643,192,3,664.0,1,3,3,133,2,Lost
15644,166,4,813.0,2,4,3,243,2,Lost
15645,19,1,612.01,4,1,3,413,0,At Risk
15646,158,3,447.64,2,3,2,232,2,Lost
15648,204,2,657.35,1,3,3,133,2,Lost
15649,336,2,816.0,1,3,3,133,2,Lost
15651,37,3,646.3,3,3,3,333,0,At Risk
15652,91,1,337.74,2,1,2,212,0,At Risk
15653,93,2,877.44,2,3,3,233,0,At Risk
15654,9,2,922.53,5,3,3,533,0,At Risk
15655,243,1,560.6700000000001,1,1,3,113,2,Lost
15656,45,4,748.5,3,4,3,343,0,At Risk
15657,23,1,30.0,4,1,1,411,0,At Risk
15658,190,5,1024.1,1,4,4,144,2,Lost
15659,44,1,306.45,3,1,2,312,0,At Risk
15660,25,9,1600.86,4,5,4,454,0,At Risk
15661,317,2,309.8,1,3,2,132,2,Lost
15663,106,1,138.14,2,1,1,211,0,At Risk
15664,51,1,386.43,3,1,2,312,0,At Risk
15665,168,2,2242.01,2,3,5,235,2,Lost
15667,40,1,301.32000000000005,3,1,2,312,0,At Risk
15668,218,1,76.32000000000001,1,1,1,111,2,Lost
15669,40,4,684.34,3,4,3,343,0,At Risk
15670,297,1,173.05,1,1,1,111,2,Lost
15671,19,7,2657.13,4,5,5,455,0,At Risk
15673,88,4,2881.02,2,4,5,245,0,At Risk
15674,73,5,2446.6,2,4,5,245,0,At Risk
15675,81,3,323.69,2,3,2,232,0,At Risk
15676,19,3,3435.76,4,3,5,435,0,At Risk
15677,49,1,657.23,3,1,3,313,0,At Risk
15678,53,1,352.7,3,1,2,312,0,At Risk
15679,24,4,781.28,4,4,3,443,0,At Risk
15680,9,3,1333.68,5,3,4,534,0,At Risk
15681,25,5,1426.16,4,4,4,444,0,At Risk
15683,117,1,193.75,2,1,1,211,0,At Risk
15687,9,9,2993.1,5,5,5,555,0,At Risk
15689,120,2,254.1,2,3,2,232,0,At Risk
15690,4,2,239.76,5,3,1,531,0,At Risk
15691,252,1,136.8,1,1,1,111,2,Lost
15692,28,1,191.04,4,1,1,411,0,At Risk
15694,1,14,6479.4,5,5,5,555,3,Promising
15695,267,2,409.98,1,3,2,132,2,Lost
15696,33,8,2736.46,4,5,5,455,0,At Risk
15699,18,1,309.65,4,1,2,412,0,At Risk
15700,172,2,696.68,2,3,3,233,2,Lost
15701,2,4,1542.14,5,4,4,544,0,At Risk
15703,265,1,211.5,1,1,1,111,2,Lost
15704,140,4,2293.62,2,4,5,245,0,At Risk
15705,201,1,143.1,1,1,1,111,2,Lost
15706,64,4,1060.56,3,4,4,344,0,At Risk
15707,35,4,945.58,3,4,4,344,0,At Risk
15708,41,7,3364.24,3,5,5,355,0,At Risk
15709,284,1,133.25,1,1,1,111,2,Lost
15712,9,5,1072.36,5,4,4,544,0,At Risk
15713,143,2,356.7,2,3,2,232,0,At Risk
15714,12,2,330.88,5,3,2,532,0,At Risk
15716,146,4,1118.81,2,4,4,244,0,At Risk
15717,234,1,150.3,1,1,1,111,2,Lost
15719,33,13,5045.61,4,5,5,455,0,At Risk
15720,24,1,598.73,4,1,3,413,0,At Risk
15721,12,1,507.08,5,1,3,513,0,At Risk
15722,36,5,2222.56,3,4,5,345,0,At Risk
15723,365,1,203.1,1,1,1,111,2,Lost
15724,201,2,218.25,1,3,1,131,2,Lost
15725,15,1,415.25,4,1,2,412,0,At Risk
15727,17,7,5178.96,4,5,5,455,0,At Risk
15729,213,1,85.0,1,1,1,111,2,Lost
15730,66,3,1120.88,3,3,4,334,0,At Risk
15732,212,2,294.12,1,3,2,132,2,Lost
15733,283,1,162.3,1,1,1,111,2,Lost
15734,115,2,1339.45,2,3,4,234,0,At Risk
15737,15,8,1205.12,4,5,4,454,0,At Risk
15738,19,16,4812.42,4,5,5,455,3,Promising
15739,66,1,449.12,3,1,2,312,0,At Risk
15740,49,1,154.88,3,1,1,311,0,At Risk
15743,16,4,784.46,4,4,3,443,0,At Risk
15744,78,1,34.8,2,1,1,211,0,At Risk
15745,19,4,1094.59,4,4,4,444,0,At Risk
15746,134,1,196.88,2,1,1,211,0,At Risk
15747,13,3,974.04,5,3,4,534,0,At Risk
15748,40,1,149.31,3,1,1,311,0,At Risk
15749,235,3,44534.3,1,3,5,135,3,Promising
15750,3,8,2465.48,5,5,5,555,0,At Risk
15752,40,7,2637.38,3,5,5,355,0,At Risk
15753,305,1,79.2,1,1,1,111,2,Lost
15754,51,3,458.57,3,3,2,332,0,At Risk
15755,10,6,2364.25,5,5,5,555,0,At Risk
15756,61,4,532.96,3,4,3,343,0,At Risk
15757,66,2,714.42,3,3,3,333,0,At Risk
15758,25,1,205.25,4,1,1,411,0,At Risk
15759,218,3,253.04,1,3,2,132,2,Lost
15762,65,2,583.75,3,3,3,333,0,At Risk
15763,32,2,1086.92,4,3,4,434,0,At Risk
15764,88,6,3279.9700000000003,2,5,5,255,0,At Risk
15766,64,1,315.06,3,2,2,322,0,At Risk
15768,116,3,621.83,2,4,3,243,0,At Risk
15769,7,26,56252.72,5,5,5,555,3,Promising
15773,6,1,635.6800000000001,5,2,3,523,0,At Risk
15774,69,1,270.8,3,2,2,322,0,At Risk
15775,245,1,104.9,1,2,1,121,2,Lost
15776,133,1,241.62,2,2,1,221,0,At Risk
15777,241,4,1047.11,1,4,4,144,2,Lost
15780,184,3,475.28,1,4,2,142,2,Lost
15781,25,3,345.46000000000004,4,4,2,442,0,At Risk
15782,10,3,2614.74,5,4,5,545,0,At Risk
15783,11,1,246.3,5,2,1,521,0,At Risk
15785,33,5,2328.9700000000003,4,4,5,445,0,At Risk
15786,46,3,4932.2,3,4,5,345,0,At Risk
15787,26,3,948.05,4,4,4,444,0,At Risk
15789,358,1,351.3,1,2,2,122,2,Lost
15790,10,1,220.85,5,2,1,521,0,At Risk
15791,44,2,1612.69,3,3,4,334,0,At Risk
15793,15,3,965.61,4,4,4,444,0,At Risk
15795,150,1,610.01,2,2,3,223,2,Lost
15796,1,8,2711.56,5,5,5,555,0,At Risk
15797,113,4,2207.4,2,4,5,245,0,At Risk
15799,76,3,884.14,2,4,3,243,0,At Risk
15800,107,2,699.08,2,3,3,233,0,At Risk
15801,46,3,1063.95,3,4,4,344,0,At Risk
15802,143,1,451.42,2,2,2,222,0,At Risk
15803,51,1,415.8200000000001,3,2,2,322,0,At Risk
15804,1,13,4206.39,5,5,5,555,0,At Risk
15805,23,17,5528.4800000000005,4,5,5,455,3,Promising
15806,46,3,784.58,3,4,3,343,0,At Risk
15807,50,3,903.9,3,4,3,343,0,At Risk
15808,306,4,3734.97,1,4,5,145,2,Lost
15809,36,5,515.77,3,4,3,343,0,At Risk
15810,79,4,1391.98,2,4,4,244,0,At Risk
15811,22,6,2218.62,4,5,5,455,0,At Risk
15812,107,5,1801.14,2,4,4,244,0,At Risk
15813,208,2,1303.91,1,3,4,134,2,Lost
15814,17,4,1945.33,4,4,4,444,0,At Risk
15815,64,5,2100.6,3,4,5,345,0,At Risk
15819,49,4,1905.45,3,4,4,344,0,At Risk
15820,320,1,206.98,1,2,1,121,2,Lost
15821,44,2,570.96,3,3,3,333,0,At Risk
15822,3,2,885.47,5,3,3,533,0,At Risk
15823,372,1,15.0,1,2,1,121,2,Lost
15825,172,1,532.94,2,2,3,223,2,Lost
15826,56,3,1654.31,3,4,4,344,0,At Risk
15827,73,14,1836.09,2,5,4,254,0,At Risk
15829,99,2,636.14,2,3,3,233,0,At Risk
15830,38,1,576.0,3,2,3,323,0,At Risk
15831,58,3,801.76,3,4,3,343,0,At Risk
15832,254,1,836.79,1,2,3,123,2,Lost
15834,70,4,2233.75,3,4,5,345,0,At Risk
15835,44,4,954.09,3,4,4,344,0,At Risk
15836,50,1,137.37,3,2,1,321,0,At Risk
15837,65,1,391.98,3,2,2,322,0,At Risk
15838,11,19,33643.08,5,5,5,555,3,Promising
15839,33,3,1048.49,4,4,4,444,0,At Risk
15840,59,2,355.56,3,3,2,332,0,At Risk
15841,73,4,1224.06,2,4,4,244,0,At Risk
15843,304,1,118.95,1,2,1,121,2,Lost
15844,46,1,130.73999999999998,3,2,1,321,0,At Risk
15845,18,8,3711.77,4,5,5,455,0,At Risk
15847,38,2,389.27,3,3,2,332,0,At Risk
15850,19,2,238.85,4,3,1,431,0,At Risk
15852,187,2,160.71,1,3,1,131,2,Lost
15853,52,1,110.8,3,2,1,321,0,At Risk
15854,4,12,2974.65,5,5,5,555,0,At Risk
15855,137,5,712.24,2,4,3,243,0,At Risk
15856,4,27,16387.57,5,5,5,555,3,Promising
15857,19,1,297.0,4,2,2,422,0,At Risk
15858,16,5,1438.85,4,4,4,444,0,At Risk
15860,41,8,977.21,3,5,4,354,0,At Risk
15861,12,8,3165.36,5,5,5,555,0,At Risk
15862,8,4,832.88,5,4,3,543,0,At Risk
15863,26,2,68.84,4,3,1,431,0,At Risk
15864,22,6,1936.32,4,5,4,454,0,At Risk
15865,41,3,895.13,3,4,3,343,0,At Risk
15866,101,1,230.53,2,2,1,221,0,At Risk
15867,5,15,3812.64,5,5,5,555,3,Promising
15869,277,2,149.64,1,3,1,131,2,Lost
15870,33,1,354.09000000000003,4,2,2,422,0,At Risk
15872,15,2,360.93,4,3,2,432,0,At Risk
15874,64,7,4405.88,3,5,5,355,0,At Risk
15877,2,2,493.28,5,3,3,533,0,At Risk
15880,369,1,343.28,1,2,2,122,2,Lost
15881,312,5,501.39,1,4,3,143,2,Lost
15882,199,4,516.36,1,4,3,143,2,Lost
15883,2,2,396.48,5,3,2,532,0,At Risk
15885,93,3,379.35,2,4,2,242,0,At Risk
15886,60,1,181.09,3,2,1,321,0,At Risk
15888,81,1,168.31,2,2,1,221,0,At Risk
15889,157,2,446.87,2,3,2,232,2,Lost
15891,227,1,524.52,1,2,3,123,2,Lost
15894,253,2,263.55,1,3,2,132,2,Lost
15895,150,1,179.17,2,2,1,221,2,Lost
15897,194,2,222.05,1,3,1,131,2,Lost
15898,1,5,1388.88,5,4,4,544,0,At Risk
15899,369,1,56.25,1,2,1,121,2,Lost
15900,24,1,351.11,4,2,2,422,0,At Risk
15901,17,3,363.88,4,4,2,442,0,At Risk
15903,10,7,5126.76,5,5,5,555,0,At Risk
15904,8,1,164.68,5,2,1,521,0,At Risk
15906,20,7,1567.69,4,5,4,454,0,At Risk
15907,4,3,967.45,5,4,4,544,0,At Risk
15909,174,1,191.94,2,2,1,221,2,Lost
15910,1,8,1232.18,5,5,4,554,0,At Risk
15912,178,2,264.62,2,3,2,232,2,Lost
15916,16,8,1528.09,4,5,4,454,0,At Risk
15917,248,1,123.1,1,2,1,121,2,Lost
15918,191,2,334.23,1,3,2,132,2,Lost
15919,20,2,639.89,4,3,3,433,0,At Risk
15920,154,4,167.5,2,4,1,241,2,Lost
15921,173,1,336.03000000000003,2,2,2,222,2,Lost
15922,373,1,369.5,1,2,2,122,2,Lost
15923,373,1,127.08,1,2,1,121,2,Lost
15925,194,1,207.15,1,2,1,121,2,Lost
15930,67,1,426.63,3,2,2,322,0,At Risk
15932,4,8,2495.87,5,5,5,555,0,At Risk
15933,21,3,1107.46,4,4,4,444,0,At Risk
15935,239,2,416.86,1,3,2,132,2,Lost
15937,64,1,145.35000000000002,3,2,1,321,0,At Risk
15938,112,5,404.58,2,4,2,242,0,At Risk
15939,90,15,6115.01,2,5,5,255,3,Promising
15940,311,1,35.8,1,2,1,121,2,Lost
15942,134,1,337.44,2,2,2,222,0,At Risk
15944,277,1,325.1,1,2,2,122,2,Lost
15945,365,1,181.0,1,2,1,121,2,Lost
15947,83,1,1708.24,2,2,4,224,0,At Risk
15948,8,2,955.24,5,3,4,534,0,At Risk
15949,17,2,364.72,4,3,2,432,0,At Risk
15950,32,4,1765.51,4,4,4,444,0,At Risk
15951,9,2,708.22,5,3,3,533,0,At Risk
15952,34,4,806.57,3,4,3,343,0,At Risk
