CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
16171,59,1,73.19999999999999,3,2,1,321
16172,95,5,1140.21,2,4,4,244
16173,16,6,1418.32,4,5,4,454
16174,126,3,1009.55,2,4,4,244
16175,94,4,1037.5900000000001,2,4,4,244
16177,50,1,331.95,3,2,2,322
16178,138,1,197.9,2,2,1,221
16179,61,1,215.83,3,2,1,321
16180,100,8,10254.18,2,5,5,255
16181,73,1,305.54,2,2,2,222
16182,72,4,6617.65,3,4,5,345
16183,67,1,338.71000000000004,3,2,2,322
16184,64,6,1158.79,3,5,4,354
16185,17,2,529.41,4,3,3,433
16186,23,12,4006.94,4,5,5,455
16187,32,15,6911.4400000000005,4,5,5,455
16188,45,4,981.86,3,4,4,344
16189,16,2,215.48,4,3,1,431
16190,40,1,215.08,3,2,1,321
16191,3,13,5180.52,5,5,5,555
16193,237,1,314.45,1,2,2,122
16198,75,1,400.68100000000004,2,2,2,222
16200,4,2,1080.6200000000001,5,3,4,534
16201,3,4,1863.47,5,4,4,544
16202,361,1,365.27,1,2,2,122
16203,59,4,592.9,3,4,3,343
16204,23,1,405.71,4,2,2,422
16205,31,4,761.38,4,4,3,443
16206,55,4,537.0600000000001,3,4,3,343
16207,25,1,394.38,4,2,2,422
16208,45,2,664.26,3,3,3,333
16209,89,5,2262.62,2,4,5,245
16210,2,18,21086.3,5,5,5,555
16211,89,1,547.02,2,2,3,223
16212,19,2,690.34,4,3,3,433
16213,79,1,159.0,2,2,1,221
16214,171,3,1062.75,2,4,4,244
16215,81,1,242.35,2,2,1,221
16216,267,1,914.9300000000001,1,2,3,123
16217,235,2,304.25,1,3,2,132
16218,30,7,3084.68,4,5,5,455
16221,37,3,864.86,3,4,3,343
16222,318,1,846.72,1,2,3,123
16224,57,4,1295.3,3,4,4,344
16225,45,5,1096.32,3,4,4,344
16226,203,3,255.12,1,4,2,142
16227,225,1,314.22,1,2,2,122
16229,87,2,1010.6,2,3,4,234
16230,190,2,542.03,1,3,3,133
16232,44,4,990.88,3,4,4,344
16233,71,3,536.6800000000001,3,4,3,343
16235,41,5,867.3100000000001,3,4,3,343
16236,78,1,432.2,2,2,2,222
16239,57,2,414.2,3,3,2,332
16240,24,2,3718.8,4,3,5,435
16241,10,13,2607.87,5,5,5,555
16242,8,7,3603.21,5,5,5,555
16243,34,2,409.1,3,3,2,332
16244,212,2,1522.75,1,3,4,134
16245,24,3,1413.66,4,4,4,444
16247,170,1,114.56,2,2,1,221
16248,62,1,152.94,3,2,1,321
16249,53,5,1800.07,3,4,4,344
16250,261,2,389.44,1,3,2,132
16253,67,2,3683.86,3,3,5,335
16255,17,8,2619.91,4,5,5,455
16256,267,1,752.4300000000001,1,2,3,123
16257,177,1,46.95,2,2,1,221
16258,45,5,5203.51,3,4,5,345
16260,51,1,1035.45,3,2,4,324
16261,17,4,746.83,4,4,3,443
16265,9,9,5447.0,5,5,5,555
16266,74,7,861.89,2,5,3,253
16268,71,2,667.65,3,3,3,333
16270,353,1,1141.24,1,2,4,124
16271,3,5,1429.24,5,4,4,544
16272,117,1,411.7,2,2,2,222
16274,373,1,357.95,1,2,2,122
16275,197,1,559.87,1,2,3,123
16276,177,1,810.6,2,2,3,223
16278,100,1,566.38,2,2,3,223
16279,21,3,1509.58,4,4,4,444
16281,72,1,2062.06,3,2,5,325
16282,340,1,168.3,1,2,1,121
16283,6,5,1570.81,5,4,4,544
16284,31,2,823.97,4,3,3,433
16287,170,1,142.5,2,2,1,221
16292,122,1,302.25,2,2,2,222
16293,22,10,2248.9900000000002,4,5,5,455
16295,10,4,1328.55,5,4,4,544
16297,269,1,301.9,1,2,2,122
16298,23,3,598.2,4,4,3,443
16302,127,1,233.22,2,2,1,221
16303,26,3,5360.63,4,4,5,445
16305,139,1,361.22,2,2,2,222
16306,214,6,632.27,1,5,3,153
16308,38,4,2560.0,3,4,5,345
16309,106,2,706.57,2,3,3,233
16311,18,2,616.26,4,3,3,433
16313,3,2,274.15000000000003,5,3,2,532
16315,331,1,226.37,1,2,1,121
16316,64,8,2938.91,3,5,5,355
16317,120,3,1341.65,2,4,4,244
16318,35,1,328.15000000000003,3,2,2,322
16319,218,1,404.40000000000003,1,2,2,122
16320,172,2,1038.46,2,3,4,234
16321,72,5,373.65000000000003,3,4,2,342
16322,1,2,326.75,5,3,2,532
16323,196,1,207.50000000000003,1,2,1,121
16324,128,3,428.68,2,4,2,242
16325,47,3,594.24,3,4,3,343
16326,6,14,3110.96,5,5,5,555
16327,14,6,3844.2200000000003,4,5,5,455
16330,18,3,251.91,4,4,2,442
16332,28,7,1593.2,4,5,4,454
16333,8,22,26626.8,5,5,5,555
16337,37,1,151.05,3,2,1,321
16338,157,1,214.8,2,2,1,221
16339,284,1,109.95,1,2,1,121
16340,107,1,549.07,2,2,3,223
16341,25,4,1971.8700000000001,4,4,4,444
16342,75,4,322.41,2,4,2,242
16343,16,2,370.48,4,3,2,432
16344,158,1,101.10000000000001,2,2,1,221
16345,44,1,575.41,3,2,3,323
16347,11,2,887.65,5,3,3,533
16348,32,7,1469.45,4,5,4,454
16349,291,1,53.5,1,2,1,121
16350,21,4,1116.47,4,4,4,444
16351,333,1,153.9,1,2,1,121
16352,18,2,494.44,4,3,3,433
16353,4,23,6675.71,5,5,5,555
16354,63,2,395.8,3,3,2,332
16356,198,3,211.77,1,4,1,141
16357,33,3,658.88,4,4,3,443
16358,1,4,2027.5,5,4,4,544
16359,7,9,1750.92,5,5,4,554
16360,5,6,3512.53,5,5,5,555
16361,10,4,896.66,5,4,3,543
16362,32,5,734.77,4,4,3,443
16363,53,1,109.36000000000001,3,2,1,321
16364,12,2,707.04,5,3,3,533
16365,18,9,1540.42,4,5,4,454
16366,19,1,327.3,4,2,2,422
16367,37,2,804.49,3,3,3,333
16368,2,2,497.43,5,3,3,533
16369,18,3,1553.66,4,4,4,444
16370,82,4,1320.56,2,4,4,244
16372,33,2,367.93,4,3,2,432
16374,66,2,473.03,3,3,2,332
16376,9,2,987.01,5,3,4,534
16377,267,1,676.2,1,2,3,123
16378,247,3,362.95,1,4,2,142
16379,4,4,2157.4,5,4,5,545
16380,61,1,1780.59,3,2,4,324
16383,75,2,668.36,2,3,3,233
16384,90,2,584.5,2,3,3,233
16385,60,3,555.89,3,4,3,343
16386,29,2,317.2,4,3,2,432
16387,323,1,94.36,1,2,1,121
16389,53,4,1382.0700000000002,3,4,4,344
16392,270,1,221.19,1,2,1,121
16393,2,13,3046.21,5,5,5,555
16394,57,5,1555.34,3,4,4,344
16395,61,5,1486.9,3,4,4,344
16398,154,2,1705.8,2,3,4,234
16399,19,2,408.57,4,3,2,432
16400,95,1,303.93,2,2,2,222
16401,1,12,4098.32,5,5,5,555
16402,265,2,299.6,1,3,2,132
16403,312,1,177.5,1,2,1,121
16404,70,1,443.05,3,2,2,322
16405,302,2,167.25,1,3,1,131
16406,19,1,163.07,4,2,1,421
16407,13,10,2126.93,5,5,5,555
16409,36,5,2028.88,3,4,4,344
16411,19,2,214.65,4,3,1,431
16412,54,1,151.83,3,2,1,321
16413,57,1,262.2,3,2,2,322
16414,22,2,126.25,4,3,1,431
16415,44,1,210.35,3,2,1,321
16416,27,3,1051.4,4,4,4,444
16418,45,3,675.27,3,4,3,343
16419,113,6,972.23,2,5,4,254
16422,17,51,34684.4,4,5,5,455
16423,25,1,346.12,4,2,2,422
16424,191,1,133.56,1,2,1,121
16425,302,1,302.7,1,2,2,122
16426,2,10,1908.25,5,5,4,554
16427,263,2,241.06,1,3,1,131
16429,106,1,284.55,2,2,2,222
16430,57,1,300.85,3,2,2,322
16431,213,3,642.81,1,4,3,143
16432,64,1,287.40000000000003,3,2,2,322
16433,28,1,184.26,4,2,1,421
16434,29,7,1522.25,4,5,4,454
16438,6,5,798.35,5,4,3,543
16440,8,5,3640.67,5,4,5,545
16441,67,2,381.2,3,3,2,332
16442,2,3,616.79,5,4,3,543
16444,46,4,654.67,3,4,3,343
16445,34,1,230.51,3,2,1,321
16446,1,2,168472.5,5,3,5,535
16447,136,1,259.01,2,2,2,222
16448,198,1,188.89000000000001,1,2,1,121
16449,198,2,707.69,1,3,3,133
16450,150,1,311.92,2,2,2,222
16451,88,1,266.97,2,2,2,222
16454,45,2,6.9,3,3,1,331
16455,64,7,1841.18,3,5,4,354
16456,99,5,2158.37,2,4,5,245
16457,218,1,208.36,1,2,1,121
16458,3,18,3482.7400000000002,5,5,5,555
16460,28,3,814.72,4,4,3,443
16461,178,1,151.42,2,2,1,221
16462,74,3,136.0,2,4,1,241
16463,21,4,1422.4,4,4,4,444
16464,20,3,1314.68,4,4,4,444
16466,34,7,1603.46,3,5,4,354
16468,74,1,74.9,2,2,1,221
16469,24,4,650.43,4,4,3,443
16470,52,4,762.39,3,4,3,343
16471,275,1,223.95000000000002,1,2,1,121
16473,165,3,316.11,2,4,2,242
16474,7,7,1871.5,5,5,4,554
16475,88,4,544.3,2,4,3,243
16477,64,7,2494.46,3,5,5,355
16478,25,3,331.0,4,4,2,442
16479,10,2,300.83,5,3,2,532
16480,76,1,769.29,2,2,3,223
16482,16,1,220.62,4,2,1,421
16483,192,1,139.35,1,2,1,121
16484,174,2,404.3,2,3,2,232
16485,77,1,363.65,2,2,2,222
16488,33,3,498.8,4,4,3,443
16491,47,1,731.5,3,2,3,323
16493,80,4,1351.63,2,4,4,244
16494,297,1,826.53,1,2,3,123
16495,3,3,684.41,5,4,3,543
16496,9,3,1599.52,5,4,4,544
16497,50,6,2965.69,3,5,5,355
16498,161,2,100.97,2,3,1,231
16499,360,2,365.45,1,3,2,132
16500,5,6,400.86,5,5,2,552
16503,107,4,1431.93,2,4,4,244
16504,25,1,484.38,4,2,2,422
16505,32,1,777.6,4,2,3,423
16506,20,2,90.30000000000001,4,3,1,431
16509,297,1,363.70000000000005,1,2,2,122
16510,372,1,248.1,1,2,1,121
16511,22,3,950.26,4,4,4,444
16513,5,4,874.59,5,4,3,543
16515,52,5,1627.13,3,4,4,344
16516,30,1,101.69999999999999,4,2,1,421
16517,277,1,162.70000000000002,1,2,1,121
16518,61,2,484.32,3,3,2,332
16519,25,2,215.07999999999998,4,3,1,431
16520,186,3,1046.57,1,4,4,144
16523,2,21,9418.470000000001,5,5,5,555
16525,2,26,13027.45,5,5,5,555
16526,172,1,290.36,2,2,2,222
16527,81,1,228.06,2,2,1,221
16528,4,1,244.41,5,2,1,521
16529,190,1,455.25,1,2,2,122
16531,22,7,1244.59,4,5,4,454
16532,18,3,6748.8,4,4,5,445
16533,19,3,1095.56,4,4,4,444
16535,5,1,593.75,5,2,3,523
16536,110,1,548.97,2,2,3,223
16539,3,4,1388.81,5,4,4,544
16542,54,1,119.62,3,2,1,321
16545,165,1,339.3,2,2,2,222
16546,291,2,787.15,1,3,3,133
16549,10,10,4154.64,5,5,5,555
16550,109,5,2298.97,2,4,5,245
16551,96,3,922.12,2,4,3,243
16552,243,2,379.73,1,3,2,132
16553,163,12,5719.82,2,5,5,255
16554,42,3,837.1,3,4,3,343
16555,35,2,285.89,3,3,2,332
16556,67,7,3313.79,3,5,5,355
16557,24,2,281.85,4,3,2,432
16558,1,20,8338.49,5,5,5,555
16560,27,2,841.41,4,3,3,433
16561,6,2,511.12,5,3,3,533
16563,54,1,1077.74,3,2,4,324
16565,364,1,173.7,1,2,1,121
16566,15,5,614.66,4,4,3,443
16567,194,2,865.6,1,3,3,133
16569,3,1,124.2,5,2,1,521
16570,15,10,3738.4,4,5,5,455
16571,27,3,1421.69,4,4,4,444
16572,127,3,1009.6,2,4,4,244
16573,85,2,663.61,2,3,3,233
16574,71,1,451.44,3,2,2,322
16581,183,1,105.84,1,2,1,121
16582,113,1,313.62,2,2,2,222
16583,374,1,233.45,1,2,1,121
16584,80,2,936.08,2,3,3,233
16586,249,1,463.95,1,2,2,122
16587,232,1,225.15,1,2,1,121
16589,71,3,459.24,3,4,2,342
16591,69,1,213.5,3,2,1,321
16592,4,16,4113.68,5,5,5,555
16593,51,3,330.03,3,4,2,342
16594,75,1,181.09,2,2,1,221
16595,61,1,360.16,3,2,2,322
16596,16,2,250.15,4,3,1,431
16597,4,1,90.04,5,2,1,521
16598,286,1,145.05,1,2,1,121
16600,4,6,813.52,5,5,3,553
16601,41,1,244.8,3,2,1,321
16602,36,1,528.08,3,2,3,323
16603,75,2,482.47,2,3,2,232
16607,18,14,3347.71,4,5,5,455
16609,15,7,5493.46,4,5,5,455
16610,219,1,75.66,1,2,1,121
16611,186,1,129.49,1,2,1,121
16612,33,4,1187.66,4,4,4,444
16613,70,1,618.59,3,2,3,323
16614,183,1,506.19,1,2,3,123
16616,15,2,500.42,4,3,3,433
16617,236,1,151.85,1,2,1,121
16618,31,5,2647.59,4,4,5,445
16619,264,1,226.21,1,2,1,121
16620,4,2,178.96,5,3,1,531
16621,52,4,813.48,3,4,3,343
16623,246,1,129.45000000000002,1,2,1,121
16624,81,2,810.57,2,3,3,233
16625,275,1,333.08,1,2,2,122
16626,1,17,4413.1,5,5,5,555
16627,79,1,322.8,2,2,2,222
16628,30,5,2188.05,4,4,5,445
16629,74,2,417.73,2,3,2,232
16633,17,6,2883.1,4,5,5,455
16634,223,2,217.9,1,3,1,131
16637,32,4,1154.47,4,4,4,444
16638,23,10,1680.72,4,5,4,454
16639,31,3,1257.51,4,4,4,444
16641,106,1,231.1,2,2,1,221
16642,5,2,688.33,5,3,3,533
16643,246,1,487.51,1,2,2,122
16644,178,2,833.78,2,3,3,233
16647,170,2,214.06,2,3,1,231
16648,43,1,290.66,3,2,2,322
16650,72,1,518.42,3,2,3,323
16652,59,7,6773.97,3,5,5,355
16653,16,2,1212.66,4,3,4,434
16654,141,4,601.27,2,4,3,243
16655,18,6,3794.52,4,5,5,455
16656,22,15,8625.8,4,5,5,455
16657,10,4,933.62,5,4,3,543
16658,368,1,123.24,1,2,1,121
16659,189,1,39.12,1,2,1,121
16660,16,4,1267.65,4,4,4,444
16665,362,1,135.4,1,2,1,121
16666,19,1,118.98,4,2,1,421
16667,68,2,570.13,3,3,3,333
16668,15,6,306.72,4,5,2,452
16669,24,3,1374.87,4,4,4,444
16670,17,11,4095.9,4,5,5,455
16671,28,3,1692.27,4,4,4,444
16672,2,20,8134.9400000000005,5,5,5,555
16674,55,2,319.61,3,3,2,332
16676,34,4,1592.12,3,4,4,344
16678,3,12,3109.99,5,5,5,555
16679,366,1,129.75,1,2,1,121
16680,43,1,183.7,3,2,1,321
16681,73,6,1770.3400000000001,2,5,4,254
16682,5,5,1028.0,5,4,4,544
16684,4,28,66653.56,5,5,5,555
16685,61,2,324.24,3,3,2,332
16686,47,7,3062.83,3,5,5,355
16688,1,4,1260.8600000000001,5,4,4,544
16689,76,2,422.6,2,3,2,232
16690,72,2,225.58,3,3,1,331
16692,256,2,1276.0,1,3,4,134
16693,69,2,482.01,3,3,2,332
16696,135,4,657.9,2,4,3,243
16697,241,1,112.75,1,2,1,121
16698,227,2,1998.0,1,3,4,134
16700,9,13,5076.55,5,5,5,555
16701,9,13,5398.3,5,5,5,555
16705,1,20,14034.99,5,5,5,555
16706,37,3,531.35,3,4,3,343
16708,46,1,656.63,3,2,3,323
16709,85,5,3029.87,2,4,5,245
16710,19,10,2483.04,4,5,5,455
16711,3,5,1651.03,5,4,4,544
16712,9,11,3645.43,5,5,5,555
16713,19,15,6923.13,4,5,5,455
16714,219,3,1161.53,1,4,4,144
16715,78,1,301.71999999999997,2,2,2,222
16716,267,2,901.2,1,3,3,133
16717,24,6,3858.38,4,5,5,455
16718,369,1,623.75,1,2,3,123
16719,15,7,1790.42,4,5,4,454
16720,26,1,155.24,4,2,1,421
16721,262,1,292.47,1,2,2,122
16722,17,13,4730.81,4,5,5,455
16723,91,2,589.15,2,3,3,233
16725,302,7,781.02,1,5,3,153
16726,26,5,1382.02,4,4,4,444
16727,364,1,272.82,1,2,2,122
16728,46,4,1054.67,3,4,4,344
16729,38,21,7239.92,3,5,5,355
16730,52,3,743.11,3,4,3,343
16732,32,1,603.75,4,2,3,423
16734,52,3,650.51,3,4,3,343
16735,79,5,2300.56,2,4,5,245
16737,53,1,417.6,3,2,2,322
16738,298,1,3.75,1,2,1,121
16739,177,1,323.0,2,2,2,222
16742,47,1,464.9,3,2,2,322
16743,29,7,2238.09,4,5,5,455
16744,11,7,1304.76,5,5,4,554
16745,87,17,7194.3,2,5,5,255
16746,5,18,6697.66,5,5,5,555
16747,38,2,836.0600000000001,3,3,3,333
16748,18,5,1515.9,4,4,4,444
16750,45,5,623.93,3,4,3,343
16751,31,1,1764.72,4,2,4,424
16752,373,1,207.5,1,2,1,121
16753,58,1,223.92000000000002,3,2,1,321
16754,372,1,2002.4,1,2,4,124
16755,114,3,1496.83,2,4,4,244
16756,215,1,239.4,1,2,1,121
16757,319,1,106.83000000000001,1,2,1,121
16758,65,1,369.34000000000003,3,2,2,322
16759,8,3,789.79,5,4,3,543
16761,97,1,316.62,2,2,2,222
16762,20,3,1501.38,4,4,4,444
16763,199,1,611.8499999999999,1,2,3,123
16764,4,13,2799.25,5,5,5,555
16765,294,1,34.0,1,2,1,121
16766,273,2,1145.6,1,3,4,134
16767,31,11,5580.6,4,5,5,455
16768,48,3,478.09000000000003,3,4,2,342
16769,260,1,380.39,1,2,2,122
16770,58,5,770.1,3,4,3,343
16771,33,5,2246.81,4,4,5,445
16773,57,1,171.59,3,2,1,321
16774,68,4,661.52,3,4,3,343
16775,10,11,1695.66,5,5,4,554
16776,60,1,388.28,3,2,2,322
16777,80,2,226.35,2,3,1,231
16778,74,2,245.94,2,3,1,231
16779,2,22,10629.72,5,5,5,555
16780,100,2,425.19,2,3,2,232
16781,372,1,311.25,1,2,2,122
16782,10,13,2279.9,5,5,5,555
16784,20,1,107.6,4,2,1,421
16788,123,2,597.48,2,3,3,233
16789,8,1,80.80000000000001,5,2,1,521
16790,4,6,1545.6200000000001,5,5,4,554
16791,29,7,1721.78,4,5,4,454
16792,282,2,110.38,1,3,1,131
16793,57,1,243.84,3,2,1,321
16794,1,10,1222.71,5,5,4,554
16795,365,1,414.88,1,2,2,122
16796,89,1,305.62,2,2,2,222
16800,11,1,1201.49,5,2,4,524
16801,163,4,1619.73,2,4,4,244
16803,65,1,332.3,3,2,2,322
16804,23,3,536.99,4,4,3,443
16805,174,2,460.59000000000003,2,3,2,232
16806,103,4,801.49,2,4,3,243
16807,143,3,1121.59,2,4,4,244
16808,99,2,288.42,2,3,2,232
16809,23,5,914.69,4,4,3,443
16810,192,1,309.54,1,2,2,122
16811,5,2,547.07,5,3,3,533
16812,361,1,479.35,1,2,2,122
16813,8,10,1692.98,5,5,4,554
16814,14,21,6509.1,4,5,5,455
16816,103,4,417.06,2,4,2,242
16817,3,9,1604.75,5,5,4,554
16818,11,11,3349.57,5,5,5,555
16820,96,1,497.61,2,2,3,223
16823,227,1,358.38,1,2,2,122
16824,16,2,460.64,4,3,2,432
16825,39,2,775.18,3,3,3,333
16826,51,1,341.7,3,2,2,322
16828,93,2,128.5,2,3,1,231
16829,157,1,197.22,2,2,1,221
16830,39,1,325.91,3,2,2,322
16832,184,3,199.15,1,4,1,141
16833,1,4,1106.53,5,4,4,544
16834,228,1,413.46,1,2,2,122
16835,128,2,180.85,2,3,1,231
16836,40,2,251.87,3,3,2,332
16837,31,11,3170.98,4,5,5,455
16838,197,2,588.85,1,3,3,133
16839,9,34,16594.35,5,5,5,555
16841,37,6,1869.82,3,5,4,354
16842,101,3,1264.19,2,4,4,244
16843,43,16,10196.57,3,5,5,355
16846,50,1,214.32,3,2,1,321
16847,43,1,193.44,3,2,1,321
16848,53,1,281.42,3,2,2,322
16849,187,1,124.57,1,2,1,121
16850,334,1,332.41,1,2,2,122
16851,4,3,342.45,5,4,2,542
16852,10,2,144.91,5,3,1,531
16855,24,2,328.40000000000003,4,3,2,432
16856,15,1,35.400000000000006,4,2,1,421
16858,369,1,375.69000000000005,1,2,2,122
16859,145,2,747.81,2,3,3,233
16861,60,2,173.76,3,3,1,331
16863,31,2,502.8,4,3,3,433
16866,141,3,207.74,2,4,1,241
16869,23,4,825.4200000000001,4,4,3,443
16871,22,6,2812.34,4,5,5,455
16872,77,3,680.02,2,4,3,243
16873,5,6,7123.62,5,5,5,555
16875,67,5,2095.53,3,4,5,345
16877,12,6,853.72,5,5,3,553
16878,84,1,13.3,2,2,1,221
16880,31,7,1519.08,4,5,4,454
16881,67,1,432.0,3,2,2,322
16882,67,3,705.12,3,4,3,343
16883,187,2,276.73,1,3,2,132
16884,38,2,429.84,3,3,2,332
16885,15,3,471.51,4,4,2,442
16887,35,1,194.88,3,2,1,321
16889,195,3,1578.67,1,4,4,144
16891,2,5,809.7,5,4,3,543
16892,1,5,525.54,5,4,3,543
16893,367,1,145.93,1,2,1,121
16895,65,1,219.14,3,2,1,321
16897,299,2,289.78,1,3,2,132
16898,26,3,508.81,4,4,3,443
16899,8,6,1281.56,5,5,4,554
16900,17,3,887.11,4,4,3,443
16902,116,1,1706.88,2,2,4,224
16903,29,1,373.24,4,2,2,422
16904,4,16,3754.27,5,5,5,555
16905,5,7,3102.43,5,5,5,555
16906,82,4,579.77,2,4,3,243
16907,29,5,981.65,4,4,4,444
16909,72,1,379.14,3,2,2,322
16910,4,8,1510.06,5,5,4,554
16912,29,11,2575.38,4,5,5,455
16913,290,1,113.44,1,2,1,121
16914,36,1,208.46,3,2,1,321
16915,9,6,621.6800000000001,5,5,3,553
16916,24,2,576.26,4,3,3,433
16917,277,1,391.52,1,2,2,122
16918,50,6,1068.82,3,5,4,354
16919,156,11,2596.45,2,5,5,255
16921,61,1,169.79,3,2,1,321
16923,12,19,7247.61,5,5,5,555
16924,21,3,846.75,4,4,3,443
16926,371,1,230.25,1,2,1,121
16927,116,3,543.05,2,4,3,243
16928,80,17,2847.6,2,5,5,255
16929,4,7,1295.39,5,5,4,554
16930,26,3,380.55,4,4,2,442
16931,5,21,4604.22,5,5,5,555
16932,53,1,161.94,3,2,1,321
16933,1,2,563.23,5,3,3,533
16934,55,2,950.9300000000001,3,3,4,334
16936,26,1,262.68,4,2,2,422
16938,9,4,2736.38,5,4,5,545
16940,52,3,3049.88,3,4,5,345
16942,13,9,1920.59,5,5,4,554
16943,212,3,816.73,1,4,3,143
16945,22,19,4345.5,4,5,5,455
16947,236,1,406.48,1,2,2,122
16948,139,3,435.02,2,4,2,242
16949,4,6,1286.27,5,5,4,554
16950,57,3,1178.56,3,4,4,344
16951,135,3,1277.75,2,4,4,244
16952,109,2,167.61,2,3,1,231
16953,30,1,20.8,4,2,1,421
16954,1,9,2085.08,5,5,5,555
16955,185,4,518.67,1,4,3,143
16956,18,1,308.74,4,2,2,422
16957,239,2,416.64,1,3,2,132
16959,87,1,117.35000000000001,2,2,1,221
16960,39,3,507.05,3,4,3,343
16961,116,1,234.17000000000002,2,2,1,221
16963,187,1,110.55000000000001,1,2,1,121
16965,227,1,201.19,1,2,1,121
16966,8,7,2154.97,5,5,5,555
16967,189,1,319.02,1,2,2,122
16968,4,2,439.43,5,3,2,532
16969,39,3,650.41,3,4,3,343
16971,38,1,357.21,3,2,2,322
16976,267,1,251.51999999999998,1,2,2,122
16978,78,1,344.33,2,2,2,222
16979,4,6,1852.0,5,5,4,554
16980,255,2,1078.96,1,3,4,134
16982,61,1,384.06,3,2,2,322
16983,13,7,1931.25,5,5,4,554
16984,88,2,4481.35,2,3,5,235
16985,17,10,5464.12,4,5,5,455
16986,30,2,1873.2,4,3,4,434
16987,3,7,1625.05,5,5,4,554
16988,5,1,126.12,5,2,1,521
16989,7,6,1133.25,5,5,4,554
16990,219,1,179.0,1,2,1,121
16992,11,5,1614.31,5,4,4,544
16996,30,6,1456.96,4,5,4,454
16997,288,3,702.0,1,4,3,143
16998,150,4,295.0,2,4,2,242
16999,23,2,484.82,4,3,2,432
17001,1,11,3989.57,5,5,5,555
17002,86,3,1493.73,2,4,4,244
17004,46,2,1412.94,3,3,4,334
17006,5,4,781.78,5,4,3,543
17007,51,6,889.9300000000001,3,5,3,353
17010,18,1,195.36,4,2,1,421
17011,30,1,270.9,4,2,2,422
17014,8,3,586.33,5,4,3,543
17015,29,3,1842.56,4,4,4,444
17017,3,20,8694.26,5,5,5,555
17018,41,2,920.1,3,3,3,333
17019,11,4,1272.61,5,4,4,544
17022,31,1,71.0,4,2,1,421
17024,45,3,95.85,3,4,1,341
17025,61,3,357.77,3,4,2,342
17026,185,2,154.83,1,3,1,131
17027,79,6,890.29,2,5,3,253
17029,111,2,716.0,2,3,3,233
17030,64,1,146.87,3,2,1,321
17031,12,2,380.35,5,3,2,532
17033,86,3,1030.14,2,4,4,244
17034,16,3,745.52,4,4,3,443
17035,246,2,433.53000000000003,1,3,2,132
17037,88,1,1267.32,2,2,4,224
17038,30,1,112.4,4,2,1,421
17040,138,1,449.73,2,2,2,222
17041,27,3,1081.57,4,4,4,444
17042,3,5,1044.38,5,4,4,544
17043,32,4,1735.18,4,4,4,444
17044,25,1,948.48,4,2,4,424
17045,113,3,339.44,2,4,2,242
17046,157,1,642.02,2,2,3,223
17047,85,3,1100.9,2,4,4,244
17048,118,3,925.35,2,4,3,243
17049,3,9,5659.9800000000005,5,5,5,555
17050,96,6,3228.84,2,5,5,255
17051,194,1,247.14,1,2,1,121
17052,28,1,413.75,4,2,2,422
17053,131,1,498.48,2,2,3,223
17054,28,5,1356.33,4,4,4,444
17058,82,3,1179.89,2,4,4,244
17059,30,5,3095.04,4,4,5,445
17060,266,1,234.24,1,2,1,121
17061,74,11,5232.2300000000005,2,5,5,255
17062,314,4,538.37,1,4,3,143
17063,21,7,1461.14,4,5,4,454
17064,59,3,859.35,3,4,3,343
17068,12,21,4552.14,5,5,5,555
17069,28,9,2709.7000000000003,4,5,5,455
17070,114,1,312.14,2,2,2,222
17071,28,9,2429.03,4,5,5,455
17073,18,4,1446.09,4,4,4,444
17075,18,4,834.12,4,4,3,443
17076,36,3,841.0799999999999,3,4,3,343
17078,36,2,378.2,3,3,2,332
17079,78,1,118.80000000000001,2,2,1,221
17080,22,2,287.62,4,3,2,432
17081,25,2,290.16,4,3,2,432
17082,33,2,2003.8500000000001,4,3,4,434
17083,109,3,1405.78,2,4,4,244
17084,35,2,2949.75,3,3,5,335
17085,123,5,1566.65,2,4,4,244
17086,7,6,2050.08,5,5,4,554
17088,28,4,1991.01,4,4,4,444
17090,4,7,2043.95,5,5,4,554
17091,3,9,3827.76,5,5,5,555
17092,50,4,1777.78,3,4,4,344
17094,322,1,302.0,1,2,2,122
17095,23,3,1324.16,4,4,4,444
17096,15,4,1022.13,4,4,4,444
17097,2,8,954.42,5,5,4,554
17100,18,2,971.74,4,3,4,434
17101,10,4,1621.73,5,4,4,544
17102,262,1,25.5,1,2,1,121
17105,159,2,665.78,2,3,3,233
17107,33,6,10815.43,4,5,5,455
17109,29,6,885.04,4,5,3,453
17110,165,1,163.29999999999998,2,2,1,221
17111,47,1,248.61,3,2,1,321
17114,6,8,808.62,5,5,3,553
17115,8,3,837.5,5,4,3,543
17117,288,1,116.2,1,2,1,121
17118,318,1,157.02,1,2,1,121
17119,3,2,606.91,5,3,3,533
17120,233,1,307.46,1,2,2,122
17122,119,1,138.32,2,2,1,221
17123,162,1,345.3,2,2,2,222
17124,185,1,298.89,1,2,2,122
17125,50,1,259.35,3,2,2,322
17126,152,5,1004.75,2,4,4,244
17128,335,1,157.09,1,2,1,121
17131,5,5,2463.17,5,4,5,545
17133,16,7,4892.240000000001,4,5,5,455
17134,107,2,425.0,2,3,2,232
17135,16,7,1139.73,4,5,4,454
17138,276,1,380.5,1,2,2,122
17139,16,12,10668.47,4,5,5,455
17140,247,1,465.32,1,2,2,122
17142,239,1,579.0,1,2,3,123
17144,1,2,984.57,5,3,4,534
